ans_id,V00116092019,V00216092019,V00216092019_o,V00316092019,V00416092019,V00516092019,V00516092019_o,V00616092019,V00716092019,V00716092019_o,ID,Geslacht,Geboren,Leeftijd,Leeftijd7,Leeftijd3N,postcode,Gemeente,Arrondissement,Provincie,Nielsen,REGIO,Taalregime,Kieskring,Urban2,Urban4,Urban5,CIM_New_Habitat,CIM_Stedelijk_Leefcomplex,Zender,Diploma,Diploma3,Diploma2,Beroep,Soc_groep,soc_groep2,Burgerlijke_Stand,Burgerlijke_Stand2,Kinderen,Kinderen2,V010,V011,V012,V013,V014,Migratie,Politiek_stem,Politiek_stem2,Politiek_stem3,Politiek_interesse,Politiek_interesse2,Kennis_actualiteit,Kennis_actualiteit2,VRT_NWS,Nieuwsvolger,V015_1,V015_2,V015_3,V015_4,V015_5,V015_6,V015_7,V015_8,V016_1,V016_2,V016_3,V016_4,V016_5,V016_6,V016_7,V016_8,V016_9,V016_10,V016_11,V017_1,V017_2,V017_3,V017_4,V017_5,V017_6,V017_7,V017_8,V018_1,V018_2,V018_3,V018_4,V018_5,V019_1,V019_2,Type_nieuwskijker,V019_3,V019_4,V019_5,V019_6,V020_1,V020_2,V020_3,V020_4,V020_5,V020_6,V020_7,V021_1,V021_2,V021_3,V021_4,V021_5,V023_1,V023_2,V023_3,V023_4,V023_5,V023_6,V023_7,V023_8,V023_9,Weging,V001,V003,V004,V004C,V006
899,Eerder interessant,Geen,niet aangevinkt,Eerder niet interessant,Heel goed,Geen,niet aangevinkt,Eerder niet interessant,Geen,niet aangevinkt,981,Man,1956,63,55-64,55+,9000,Gent,Gent,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,verstedelijkt,5 grote centra,Kernstad,Gent (GCG),Gent kernstad,AVS,Hoger middelbaar technisch onderwijs (TSO),Hoger secundair,Hoogstens hoger secundair,Arbeider,5,5-8,Ik ben getrouwd,Partner,"Ja, zowel inwonende als uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Sp.a,Sp.a,Links,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minder dan maandelijks,Nooit,Nooit,Dagelijks,Dagelijks,Nooit,Minstens wekelijks,Minstens maandelijks,Minstens maandelijks,Dagelijks,Minder dan maandelijks,Minder dan maandelijks,Dagelijks,Nooit,VTM,Minder dan maandelijks,Nooit,Nooit,Nooit,Een paar keer per week,Nooit,Een paar keer per week,Nooit,Nooit,Nooit,Een paar keer per week,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Heel erg belangrijk,Heel erg belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,1.169316038978019,Interessant,Niet interessant,Goed,Goed,Niet interessant
188,Heel interessant,geen,niet aangevinkt,Eerder interessant,Eerder goed,Had graag meer duiding over de verhouding risico versus ontwikkeling van het kind.,niet aangevinkt,Eerder niet interessant,Wetenschappelijk onderzoek?,niet aangevinkt,207,Man,1956,63,55-64,55+,2801,Mechelen,Mechelen,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,verstedelijkt,steden,Kernstad,steden Vlaanderen (VCF),Mechelen kernstad,RTV Mechelen,Hoger middelbaar technisch onderwijs (TSO),Hoger secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,5,5-8,Ik heb geen partner en ben alleenstaand,Geen partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Groen,Groen,Links,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Nooit,Minstens wekelijks,Nooit,Nooit,Minder dan maandelijks,Nooit,Dagelijks,Minder dan maandelijks,Nooit,Dagelijks,Nooit,Nooit,Dagelijks,Minstens wekelijks,Nooit,Minstens maandelijks,Nooit,Nooit,Minder dan maandelijks,Nooit,Dagelijks,Dagelijks,Minstens maandelijks,Dagelijks,Minstens maandelijks,Minstens maandelijks,Dagelijks,VRT,Minstens wekelijks,Minstens wekelijks,Minder dan maandelijks,Minstens maandelijks,Minder dan wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens maandelijks,Nooit,Nooit,Nooit,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,0.7632763159426931,Interessant,Interessant,Goed,Goed,Niet interessant
621,Eerder niet interessant,Waarom al deze heisa? Waarom plots 20% hoger ? Lijkt mij allemaal kunstmatig opgefokt. Sinds de jaren 70 vertelt men ons dat er olieschaarste is.,niet aangevinkt,Eerder interessant,Eerder goed,"Deze onderzoekers hebben het warm water opnieuw uitgevonden. Zoals met zoveel zaken moet je leren uit het verleden en corrigeren waar nodig. Constante analyse is ook nodig, en terug corrigeren ... desnoods terugkeren. Niet elke verandering is een verbeter",niet aangevinkt,Eerder interessant,"Waarom beweerde men ooit dat dit beter is? Dit is immers een puur chemische samenstelling, die dan ook nog meestal aangekocht wordt via het internet",niet aangevinkt,674,Man,1960,59,55-64,55+,1570,Galmaarden,Halle-Vilvoorde,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,BHV,landelijk,landelijk,Buitenwijk,landelijk Vlaanderen (CRF),Brussel slaapstad,Ring TV,Hoger middelbaar technisch onderwijs (TSO),Hoger secundair,Hoogstens hoger secundair,Bediende,4,1-4,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Groen,Groen,Links,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Minder dan maandelijks,Minder dan maandelijks,Minstens maandelijks,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens maandelijks,Minstens maandelijks,Dagelijks,Dagelijks,Minstens maandelijks,Minstens wekelijks,Minstens maandelijks,Nooit,Minstens maandelijks,Dagelijks,Nooit,Nooit,Minstens maandelijks,Nooit,Minder dan maandelijks,Minstens maandelijks,Dagelijks,Dagelijks,Minstens wekelijks,Minstens wekelijks,Minstens maandelijks,Minstens wekelijks,Dagelijks,Rest,Minstens maandelijks,Minstens maandelijks,Nooit,Minder dan maandelijks,Nooit,Nooit,Minder dan wekelijks,Minder dan wekelijks,Nooit,Nooit,Minder dan wekelijks,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,0.6811907110739712,Niet interessant,Interessant,Goed,Goed,Interessant
375,Eerder interessant,Ze kunnen ons terug oplichten met de prijs aan te pomp,niet aangevinkt,Heel interessant,Heel goed,Eindelijk is spelen weer toegelaten,niet aangevinkt,Heel interessant,"Wanneer bij ons en wanneer overal rookverbod
Enkel in privé toegelaten!!!!",niet aangevinkt,410,Man,1962,57,55-64,55+,9200,Dendermonde,Dendermonde,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,verstedelijkt,steden,Buitenwijk,steden Vlaanderen (VCF),Brussel slaapstad,TV Oost,Hoger middelbaar technisch onderwijs (TSO),Hoger secundair,Hoogstens hoger secundair,Arbeider,5,5-8,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Groen,Groen,Links,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Dagelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Dagelijks,Nooit,Minstens wekelijks,Dagelijks,Nooit,Minstens wekelijks,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens maandelijks,Dagelijks,Minstens wekelijks,Minstens maandelijks,Dagelijks,Dagelijks,Dagelijks,Rest,Dagelijks,Dagelijks,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Dagelijks,Minstens maandelijks,Nooit,Heel erg belangrijk,Helemaal niet belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,0.7500231814983693,Interessant,Interessant,Goed,Goed,Interessant
776,Heel interessant,Reactie op oliemarkt. Wie zit er echt achter deze aanval? Verdere evolutie in het Midden-Oosten.,niet aangevinkt,Heel interessant,Heel goed,"Is het misschien aangewezenen eens naar “de goede oude tijd” toekijken en er de goede zaken eens goed te bestuderen en eventueel terug een plaats te geven (ravotten, verantwoorde pedagogische tik (de oude lap rond de oren), ...)",niet aangevinkt,Eerder niet interessant,"Niet echt, roken is ongezond, waarom zou de e-sigaret gezonder zijn? Je inhaleert per slot stoffen die er van nature niets te zoeken hebben.",niet aangevinkt,843,Man,1959,60,55-64,55+,3971,Leopoldsburg,Hasselt,Limburg,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Limburg,landelijk,kleine lokaliteiten,Andere gemeenten,kleine lokaliteiten Vlaanderen (PLF),Geen stedelijk leefcomplex,TV-Limburg,Hoger middelbaar onderwijs (ASO),Hoger secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,4,1-4,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Nee,Duitsland,"Ja, mijn moeder",99999,Duitsland,Niet,Groen,Groen,Links,Heel erg geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Minder dan maandelijks,Dagelijks,Minder dan maandelijks,Nooit,Minstens maandelijks,Nooit,Minder dan maandelijks,Minstens maandelijks,Minstens wekelijks,Dagelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Minstens wekelijks,Minder dan maandelijks,Minstens maandelijks,Minstens wekelijks,Nooit,Dagelijks,VRT,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Een paar keer per week,Nooit,Minstens maandelijks,Nooit,Nooit,Minstens maandelijks,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder niet belangrijk,Heel erg belangrijk,0.7931087494647279,Interessant,Interessant,Goed,Goed,Niet interessant
552,Heel interessant,"Welke invloeed gata dit de volgende weken/maanden hebben op productie, aanlevering en vooral prijs ?",niet aangevinkt,Eerder interessant,Weet niet/geen mening,wie gaat verantwoordelijkheid dragen als er toch iets gebeurt ?,niet aangevinkt,Heel interessant,Ik ben bijna 15 jaar ex-roker en van mij mogen ze roken en vapen verbieden op belgisch grondgebied. Maar is dat een tikkeltje te veel gevraagd ?,niet aangevinkt,602,Man,1964,55,55-64,55+,2200,Herentals,Turnhout,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,verstedelijkt,steden,Andere gemeenten,steden Vlaanderen (VCF),Geen stedelijk leefcomplex,RTV Kempen,Hoger middelbaar onderwijs (ASO),Hoger secundair,Hoogstens hoger secundair,Bediende,3,1-4,Ik ben feitelijk samenwonend,Partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Open Vld,Open vld,Centrum,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Minstens maandelijks,Minstens maandelijks,Minstens wekelijks,Minstens wekelijks,Minstens maandelijks,Nooit,Nooit,Nooit,Dagelijks,Nooit,Dagelijks,Nooit,Nooit,Dagelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Dagelijks,Minder dan maandelijks,Minder dan maandelijks,Minstens wekelijks,Minstens wekelijks,Nooit,Dagelijks,Dagelijks,Dagelijks,Dagelijks,Dagelijks,Minstens wekelijks,Dagelijks,Dagelijks,Rest,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Een paar keer per dag,Nooit,Minder dan wekelijks,Nooit,Een paar keer per week,Nooit,Een paar keer per week,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,1.1070769356846843,Interessant,Interessant,Geen mening,Geen mening,Interessant
819,Heel interessant,Zoals gewoonlijk spreekt Trump weer voor zijn beurt. Zijn er echt bewijzen dat Iran hier achter zit? Of gaat men weer de zelfde kant uit als destijds met Bush en Blair? 1 ding staat vast : de prijzen aan de pomp zullen stijgen en de kansen op een conflict,niet aangevinkt,Heel interessant,Heel goed,"Kinderen proberen dingen uit en leren daardoor veel bij. Dat daar soms wel enig risico bij komt kijken is niet abnormaal. Geef ze die kans, wij kregen ze ook!",niet aangevinkt,Eerder interessant,"Hoe is het mogelijk dat men het ene ongezonde en verslavende produkt gaat vervangen door het ander. Strenger reglementeren en minder aanlokkelijke smaakjes is stap 1, volledig verbieden moet de volgende zijn wat mij betreft.",niet aangevinkt,889,Man,1959,60,55-64,55+,9000,Gent,Gent,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,verstedelijkt,5 grote centra,Kernstad,Gent (GCG),Gent kernstad,AVS,Hoger middelbaar onderwijs (ASO),Hoger secundair,Hoogstens hoger secundair,Bediende,3,1-4,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,PVDA,PVDA,Links,Eerder wel geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Minstens maandelijks,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minder dan maandelijks,Dagelijks,Nooit,Minder dan maandelijks,Nooit,Nooit,Nooit,Minstens maandelijks,Dagelijks,Minder dan maandelijks,Nooit,Dagelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Rest,Nooit,Nooit,Nooit,Nooit,Een paar keer per dag,Een paar keer per week,Een paar keer per week,Nooit,Nooit,Nooit,Een paar keer per week,Nooit,Nooit,Nooit,Nooit,Nooit,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,1.1608943248648502,Interessant,Interessant,Goed,Goed,Interessant
696,Eerder interessant,Wat zijn de gevolgen voor onze economie. Waarom word Iran niet strenger aangepakt door Europa?,niet aangevinkt,Eerder interessant,Eerder goed,,Aangevinkt,Eerder interessant,Kan men niet veel hogere belastingen vragen op verkopen &amp; kopen van die rommel?,niet aangevinkt,758,Man,1958,61,55-64,55+,2100,Antwerpen,Antwerpen,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,verstedelijkt,5 grote centra,Kernstad,Antwerpen (GCA ),Antwerpen kernstad,ATV,Hoger middelbaar onderwijs (ASO),Hoger secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,4,1-4,Ik heb geen partner en ben alleenstaand,Geen partner,"Nee, ik heb geen kinderen",Geen kinderen,Ja,99999,Nee,99999,99999,Niet,Vlaams Belang,Vlaams Belang,Rechts,Heel erg geïnteresseerd,Interesse,"Weet ik meestal wel ongeveer waar het over gaat, maar ken ik de details niet",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Minder dan maandelijks,Dagelijks,Minstens wekelijks,Nooit,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minder dan maandelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Minder dan maandelijks,Minder dan maandelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Minstens maandelijks,Nooit,Minder dan maandelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minder dan maandelijks,Minstens wekelijks,Minstens wekelijks,Rest,Minder dan maandelijks,Minder dan maandelijks,Nooit,Minder dan maandelijks,Een paar keer per dag,Een paar keer per dag,Minder dan wekelijks,Minder dan wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Eerder wel belangrijk,Helemaal niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Eerder niet belangrijk,Eerder wel belangrijk,1.0443851955102068,Interessant,Interessant,Goed,Goed,Interessant
959,Eerder interessant,zal de juiste toedracht bekend worden en zullen de echte daders of opdrachtgevers ooit rekenschap moeten geven ? of word het een welles nietes spelletje,niet aangevinkt,Heel interessant,Heel goed,"iedereen en zeker kinderen worden overbeschermd en er mag niets mislopen of de verantwoordelijke moet gevonden worden en wordt op het matje geroepen en er komen maatregelen  , er moet maar eens een einde komen aan de betuttelingsstrategie . iemand die ris",niet aangevinkt,Eerder interessant,"vragen niet , maar als iemand wil vapen , laat hem of haar vipen , het is zijn/haar lichaam",niet aangevinkt,1049,Man,1956,63,55-64,55+,2590,Berlaar,Mechelen,Antwerpen,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Antwerpen,landelijk,landelijk,Buitenwijk,landelijk Vlaanderen (CRF),Antwerpen slaapstad,RTV Kempen,Hoger middelbaar onderwijs (ASO),Hoger secundair,Hoogstens hoger secundair,(Brug)gepensioneerd,4,1-4,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Vlaams Belang,Vlaams Belang,Rechts,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Nooit,Minstens maandelijks,Nooit,Dagelijks,Nooit,Nooit,Minstens maandelijks,Dagelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Dagelijks,Dagelijks,Dagelijks,Dagelijks,Dagelijks,Minstens wekelijks,Rest,Minder dan maandelijks,Nooit,Nooit,Dagelijks,Een paar keer per week,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Eerder niet belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Eerder niet belangrijk,Heel erg belangrijk,Eerder wel belangrijk,1.0443851955102068,Interessant,Interessant,Goed,Goed,Interessant
861,Helemaal niet interessant,,Aangevinkt,Helemaal niet interessant,Helemaal niet goed,,Aangevinkt,Helemaal niet interessant,,Aangevinkt,936,Man,1964,55,55-64,55+,3270,Scherpenheuvel-Zichem,Leuven,Vlaams-Brabant,"Antwerpen, Vlaams Brabant, Limburg",Vlaanderen,Nederlands,Leuven,landelijk,kleine lokaliteiten,Buitenwijk,kleine lokaliteiten Vlaanderen (PLF),Brussel slaapstad,ROB TV,Hoger middelbaar technisch onderwijs (TSO),Hoger secundair,Hoogstens hoger secundair,Bediende middenkader,3,1-4,Ik ben feitelijk samenwonend,Partner,"Ja, zowel inwonende als uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Vlaams Belang,Vlaams Belang,Rechts,Eerder wel geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Minder dan maandelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Dagelijks,Minstens maandelijks,Nooit,Nooit,Minstens wekelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Rest,Minstens wekelijks,Nooit,Nooit,Minstens wekelijks,De hele dag door,Nooit,Nooit,Nooit,Nooit,Nooit,De hele dag door,Minstens maandelijks,Minstens maandelijks,Nooit,Minstens maandelijks,Dagelijks,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,0.9320680847879733,Niet interessant,Niet interessant,Niet goed,Niet goed,Niet interessant
952,Heel interessant,Hoe is het mogelijk dat deze drones niet kunnen worden onderschept. van hoever zijn deze bestuurbaar ?,niet aangevinkt,Eerder interessant,Eerder goed,,Aangevinkt,Eerder niet interessant,zit er meer nicotine in deze vap als in een doorsnee sigaret ?,niet aangevinkt,1042,Man,1963,56,55-64,55+,8880,Ledegem,Roeselare,West-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,West-Vlaanderen,landelijk,landelijk,Andere gemeenten,landelijk Vlaanderen (CRF),Geen stedelijk leefcomplex,WTV,Hoger middelbaar technisch onderwijs (TSO),Hoger secundair,Hoogstens hoger secundair,Bediende middenkader,3,1-4,Ik ben getrouwd,Partner,"Ja, zowel inwonende als uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Vlaams Belang,Vlaams Belang,Rechts,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minstens wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens maandelijks,Minder dan maandelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Minstens wekelijks,Minstens wekelijks,Nooit,Dagelijks,Minstens maandelijks,Nooit,Minstens wekelijks,Minstens wekelijks,Minstens wekelijks,Minder dan maandelijks,Minstens maandelijks,Minder dan maandelijks,Nooit,Minder dan maandelijks,Dagelijks,Minstens wekelijks,Minstens wekelijks,Minstens maandelijks,Minstens wekelijks,Minstens maandelijks,Dagelijks,VRT,Minstens wekelijks,Minstens wekelijks,Nooit,Minstens wekelijks,Een paar keer per dag,Een paar keer per week,Nooit,Nooit,Nooit,Nooit,Een paar keer per week,Nooit,Minstens maandelijks,Nooit,Nooit,Nooit,Eerder niet belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Eerder wel belangrijk,Eerder wel belangrijk,1.3202150795173067,Interessant,Interessant,Goed,Goed,Niet interessant
977,Heel interessant,Is het niet belachelijk dat de prijzen bij het geringste voorval moeten stijgen. Kan hier geen buffer ingebouwd worden. Er zou ook een halt voor de invloed van speculanten moeten zijn.,niet aangevinkt,Eerder interessant,Eerder niet goed,Het enige dát die kinderen moeten hebben is een goede opvoeding en wanneer nodig een pedagogische tik. Waarom moeten de kinderen tegenwoordig zo betutteld worden. Ze kennen het verschil tussen goed en slecht niet meer,niet aangevinkt,Heel interessant,,Aangevinkt,1067,Man,1959,60,55-64,55+,9150,Kruibeke,Sint-Niklaas,Oost-Vlaanderen,Oost + West Vlaanderen,Vlaanderen,Nederlands,Oost-Vlaanderen,landelijk,landelijk,Buitenwijk,landelijk Vlaanderen (CRF),Antwerpen slaapstad,TV Oost,Hoger middelbaar technisch onderwijs (TSO),Hoger secundair,Hoogstens hoger secundair,Bediende,4,1-4,Ik ben getrouwd,Partner,"Ja, enkel uitwonende kinderen",Wel kinderen,Ja,99999,Nee,99999,99999,Niet,Vlaams Belang,Vlaams Belang,Rechts,Heel erg geïnteresseerd,Interesse,"Kan ik goed meepraten over wat er gebeurd is, ik ben steeds op de hoogte van het laatste nieuws",Op de hoogte,Minder dan wekelijks,Nieuwsvolger,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan maandelijks,Nooit,Dagelijks,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Nooit,Dagelijks,Minstens wekelijks,Nooit,Nooit,Minder dan maandelijks,Nooit,Dagelijks,VRT,Minstens maandelijks,Minstens maandelijks,Nooit,Minder dan maandelijks,Een paar keer per week,Nooit,Nooit,Nooit,Nooit,Nooit,Minder dan wekelijks,Minstens wekelijks,Nooit,Nooit,Nooit,Nooit,Eerder niet belangrijk,Eerder wel belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,Heel erg belangrijk,1.0262510321428244,Interessant,Interessant,Niet goed,Niet goed,Interessant
